form,lang,count,per_thousand,stopword
parfit,,35,0.105,no
pris,,35,0.105,no
reede,,35,0.105,no
reportour,,35,0.105,no
rusty,,35,0.105,no
saugh,,35,0.105,no
sende,,35,0.105,no
significauit,,35,0.105,no
somdel,,35,0.105,no
sonday,,35,0.105,no
spende,,35,0.105,no
stode,,35,0.105,no
studye,,35,0.105,no
werk,,35,0.105,no
arm,,34,0.102,no
bettir,,34,0.102,no
c,,34,0.102,no
clothed,,34,0.102,no
cours,,34,0.102,no
deys,,34,0.102,no
diete,,34,0.102,no
erst,,34,0.102,no
expert,,34,0.102,no
faculte,,34,0.102,no
ferther,,34,0.102,no
forked,,34,0.102,no
gamed,,34,0.102,no
gone,,34,0.102,no
grettest,,34,0.102,no
homward,,34,0.102,no
houses,,34,0.102,no
hyng,,34,0.102,no
loy,,34,0.102,no
manhode,,34,0.102,no
moore,,34,0.102,no
myrth,,34,0.102,no
non̄,,34,0.102,no
old,,34,0.102,no
pees,,34,0.102,no
pley,,34,0.102,no
poore,,34,0.102,no
pulled,,34,0.102,no
schort,,34,0.102,no
sett,,34,0.102,no
softe,,34,0.102,no
sowne,,34,0.102,no
thombe,,34,0.102,no
tolde,,34,0.102,no
tolle,,34,0.102,no
vertu,,34,0.102,no
vntrewe,,34,0.102,no
wan,,34,0.102,no
wolf,,34,0.102,no
almost,,33,0.099,no
besy,,33,0.099,no
bigynne,,33,0.099,no
bledde,,33,0.099,no
broche,,33,0.099,no
clennesse,,33,0.099,no
com,,33,0.099,no
compaignye,,33,0.099,no
doctour,,33,0.099,no
drope,,33,0.099,no
drought,,33,0.099,no
fel,,33,0.099,no
fond,,33,0.099,no
grece,,33,0.099,no
herberwe,,33,0.099,no
honest,,33,0.099,no
hou,,33,0.099,no
houres,,33,0.099,no
hyre,,33,0.099,no
kyng,,33,0.099,no
london,,33,0.099,no
maad,,33,0.099,no
maure,,33,0.099,no
othes,,33,0.099,no
pilgrymage,,33,0.099,no
pleyen,,33,0.099,no
q,,33,0.099,no
rather,,33,0.099,no
rost,,33,0.099,no
scarlet,,33,0.099,no
shake,,33,0.099,no
sle,,33,0.099,no
sompno,,33,0.099,no
sopere,,33,0.099,no
souple,,33,0.099,no
stot,,33,0.099,no
tabbard,,33,0.099,no
tho,,33,0.099,no
thynne,,33,0.099,no
time,,33,0.099,no
vnknowe,,33,0.099,no
wich,,33,0.099,no
wif,,33,0.099,no
worstede,,33,0.099,no
wyues,,33,0.099,no
auditour,,32,0.096,no
barres,,32,0.096,no
bookes,,32,0.096,no
cofre,,32,0.096,no
comper,,32,0.096,no
confessio,,32,0.096,no
corn,,32,0.096,no
crafte,,32,0.096,no
cursyng,,32,0.096,no
diocise,,32,0.096,no
domes,,32,0.096,no
double,,32,0.096,no
drawen,,32,0.096,no
eres,,32,0.096,no
euere,,32,0.096,no
fre,,32,0.096,no
frenssh,,32,0.096,no
gaunt,,32,0.096,no
haly,,32,0.096,no
ihesu,,32,0.096,no
iustice,,32,0.096,no
knyues,,32,0.096,no
lite,,32,0.096,no
litle,,32,0.096,no
lusty,,32,0.096,no
night,,32,0.096,no
peple,,32,0.096,no
pleyne,,32,0.096,no
propre,,32,0.096,no
quyte,,32,0.096,no
schepe,,32,0.096,no
spayne,,32,0.096,no
statute,,32,0.096,no
swan,,32,0.096,no
swerde,,32,0.096,no
swynker,,32,0.096,no
tartre,,32,0.096,no
truste,,32,0.096,no
vitaille,,32,0.096,no
webbe,,32,0.096,no
worþi,,32,0.096,no
wroth,,32,0.096,no
yen,,32,0.096,no
ᵃ,,31,0.093,no
areste,,31,0.093,no
ascendent,,31,0.093,no
bett,,31,0.093,no
biforn,,31,0.093,no
bore,,31,0.093,no
bote,,31,0.093,no
botes,,31,0.093,no
breme,,31,0.093,no
carpentere,,31,0.093,no
cosyn,,31,0.093,no
daggere,,31,0.093,no
delue,,31,0.093,no
deth,,31,0.093,no
ellis,,31,0.093,no
furneys,,31,0.093,no
hard,,31,0.093,no
knarre,,31,0.093,no
kne,,31,0.093,no
melodye,,31,0.093,no
mouthe,,31,0.093,no
pestilence,,31,0.093,no
pynche,,31,0.093,no
pynnes,,31,0.093,no
remedies,,31,0.093,no
rod,,31,0.093,no
scot,,31,0.093,no
sellers,,31,0.093,no
sent,,31,0.093,no
seyd,,31,0.093,no
shapen,,31,0.093,no
shipman,,31,0.093,no
sho,,31,0.093,no
shold,,31,0.093,no
songes,,31,0.093,no
sou,,31,0.093,no
speken,,31,0.093,no
spradde,,31,0.093,no
why,,31,0.093,no
whyte,,31,0.093,no
wyf,,31,0.093,no
accorded,,30,0.09,no
amyable,,30,0.09,no
aristotle,,30,0.09,no
bifore,,30,0.09,no
colde,,30,0.09,no
deynte,,30,0.09,no
disporte,,30,0.09,no
effecte,,30,0.09,no
fast,,30,0.09,no
foure,,30,0.09,no
fynest,,30,0.09,no
hande,,30,0.09,no
hethen,,30,0.09,no
holi,,30,0.09,no
houndes,,30,0.09,no
ierusalem,,30,0.09,no
iuste,,30,0.09,no
maked,,30,0.09,no
mantell,,30,0.09,no
notte,,30,0.09,no
open,,30,0.09,no
parisshe,,30,0.09,no
pleye,,30,0.09,no
poules,,30,0.09,no
principio,,30,0.09,no
pruce,,30,0.09,no
quart,,30,0.09,no
rust,,30,0.09,no
semy,,30,0.09,no
sowes,,30,0.09,no
sterres,,30,0.09,no
story,,30,0.09,no
theron,,30,0.09,no
thoughte,,30,0.09,no
turkye,,30,0.09,no
ue,,30,0.09,no
vertue,,30,0.09,no
warde,,30,0.09,no
water,,30,0.09,no
write,,30,0.09,no
þerto,,30,0.09,no
alther,,29,0.087,no
balled,,29,0.087,no
beforn,,29,0.087,no
called,,29,0.087,no
carle,,29,0.087,no
chekes,,29,0.087,no
cometh,,29,0.087,no
cou,,29,0.087,no
crulle,,29,0.087,no
cuntre,,29,0.087,no
dronke,,29,0.087,no
dyer,,29,0.087,no
fairer,,29,0.087,no
fall,,29,0.087,no
ferthing,,29,0.087,no
foo,,29,0.087,no
freres,,29,0.087,no
furst,,29,0.087,no
fynche,,29,0.087,no
harre,,29,0.087,no
heere,,29,0.087,no
heigh,,29,0.087,no
knobbes,,29,0.087,no
lowly,,29,0.087,no
maladye,,29,0.087,no
mayde,,29,0.087,no
moral,,29,0.087,no
oste,,29,0.087,no
ow,,29,0.087,no
parisshens,,29,0.087,no
peire,,29,0.087,no
pigges,,29,0.087,no
prelate,,29,0.087,no
rekenynges,,29,0.087,no
rudely,,29,0.087,no
scathe,,29,0.087,no
solas,,29,0.087,no
stables,,29,0.087,no
stories,,29,0.087,no
stremes,,29,0.087,no
strondes,,29,0.087,no
talis,,29,0.087,no
town,,29,0.087,no
voys,,29,0.087,no
wepte,,29,0.087,no
werre,,29,0.087,no
whelpe,,29,0.087,no
william,,29,0.087,no
accord,,28,0.084,no
art,,28,0.084,no
auentures,,28,0.084,no
blood,,28,0.084,no
byte,,28,0.084,no
charitable,,28,0.084,no
cloth,,28,0.084,no
cuppe,,28,0.084,no
daye,,28,0.084,no
esculapius,,28,0.084,no
ese,,28,0.084,no
fit,,28,0.084,no
foul,,28,0.084,no
galyngale,,28,0.084,no
geldyng,,28,0.084,no
get,,28,0.084,no
huberd,,28,0.084,no
iħu,,28,0.084,no
ley,,28,0.084,no
mirthe,,28,0.084,no
moneye,,28,0.084,no
owher,,28,0.084,no
payde,,28,0.084,no
penaunce,,28,0.084,no
peyned,,28,0.084,no
purchasour,,28,0.084,no
reherce,,28,0.084,no
reso,,28,0.084,no
resons,,28,0.084,no
seed,,28,0.084,no
sethe,,28,0.084,no
silke,,28,0.084,no
solempnely,,28,0.084,no
sort,,28,0.084,no
spiced,,28,0.084,no
vnderstonde,,28,0.084,no
without,,28,0.084,no
ȝeue,,28,0.084,no
aftyr,,27,0.081,no
aller,,27,0.081,no
arowes,,27,0.081,no
bonys,,27,0.081,no
boras,,27,0.081,no
chaped,,27,0.081,no
crowned,,27,0.081,no
curat,,27,0.081,no
deed,,27,0.081,no
dwellyng,,27,0.081,no
eschaunge,,27,0.081,no
estat,,27,0.081,no
faught,,27,0.081,no
ferst,,27,0.081,no
fete,,27,0.081,no
floures,,27,0.081,no
forme,,27,0.081,no
grounde,,27,0.081,no
grounded,,27,0.081,no
heue,,27,0.081,no
holpen,,27,0.081,no
huntyng,,27,0.081,no
legges,,27,0.081,no
longen,,27,0.081,no
lyst,,27,0.081,no
mewe,,27,0.081,no
mone,,27,0.081,no
moneth,,27,0.081,no
monthe,,27,0.081,no
neuere,,27,0.081,no
ordres,,27,0.081,no
owene,,27,0.081,no
oynons,,27,0.081,no
parde,,27,0.081,no
parfite,,27,0.081,no
petir,,27,0.081,no
playn,,27,0.081,no
ra,,27,0.081,no
reyn,,27,0.081,no
sessions,,27,0.081,no
sithes,,27,0.081,no
spores,,27,0.081,no
tukked,,27,0.081,no
tydes,,27,0.081,no
uod,,27,0.081,no
verrey,,27,0.081,no
werte,,27,0.081,no
wisdam,,27,0.081,no
wordys,,27,0.081,no
ymages,,27,0.081,no
ȝoure,,27,0.081,no
acorde,,26,0.078,no
anon̄,,26,0.078,no
bathed,,26,0.078,no
belt,,26,0.078,no
ben̄,,26,0.078,no
born,,26,0.078,no
burdeux,,26,0.078,no
conquerour,,26,0.078,no
coppe,,26,0.078,no
coy,,26,0.078,no
damascien,,26,0.078,no
did,,26,0.078,no
faldyng,,26,0.078,no
fother,,26,0.078,no
fresshe,,26,0.078,no
fyn,,26,0.078,no
fyue,,26,0.078,no
goodly,,26,0.078,no
gyde,,26,0.078,no
hauenes,,26,0.078,no
hilom,,26,0.078,no
hosen,,26,0.078,no
hostelrye,,26,0.078,no
iren,,26,0.078,no
lecherous,,26,0.078,no
lekes,,26,0.078,no
nedith,,26,0.078,no
ounces,,26,0.078,no
oþ,,26,0.078,no
peyre,,26,0.078,no
pomely,,26,0.078,no
proued,,26,0.078,no
raught,,26,0.078,no
roos,,26,0.078,no
ryse,,26,0.078,no
saue,,26,0.078,no
schorte,,26,0.078,no
spoken,,26,0.078,no
stewe,,26,0.078,no
studieth,,26,0.078,no
study,,26,0.078,no
taughte,,26,0.078,no
thank,,26,0.078,no
thouȝ,,26,0.078,no
toppe,,26,0.078,no
toward,,26,0.078,no
tythes,,26,0.078,no
vitaile,,26,0.078,no
weste,,26,0.078,no
wille,,26,0.078,no
wynnyng,,26,0.078,no
wyste,,26,0.078,no
yerde,,26,0.078,no
added,,25,0.075,no
arrerage,,25,0.075,no
artoys,,25,0.075,no
bright,,25,0.075,no
certayn,,25,0.075,no
chaunged,,25,0.075,no
concubyne,,25,0.075,no
constantyn,,25,0.075,no
cop,,25,0.075,no
courte,,25,0.075,no
daungers,,25,0.075,no
decre,,25,0.075,no
dispence,,25,0.075,no
engelond,,25,0.075,no
felaw,,25,0.075,no
flex,,25,0.075,no
forpyned,,25,0.075,no
forwarde,,25,0.075,no
frendes,,25,0.075,no
garner,,25,0.075,no
greyne,,25,0.075,no
gyse,,25,0.075,no
harpyng,,25,0.075,no
herkenyth,,25,0.075,no
hertely,,25,0.075,no
holden,,25,0.075,no
holt,,25,0.075,no
iulian,,25,0.075,no
latyn,,25,0.075,no
lede,,25,0.075,no
lernyng,,25,0.075,no
lesson,,25,0.075,no
lewed,,25,0.075,no
litil,,25,0.075,no
loked,,25,0.075,no
londes,,25,0.075,no
lordinges,,25,0.075,no
lowely,,25,0.075,no
maade,,25,0.075,no
makyng,,25,0.075,no
marche,,25,0.075,no
morsell,,25,0.075,no
muste,,25,0.075,no
naught,,25,0.075,no
own,,25,0.075,no
oxenford,,25,0.075,no
palmers,,25,0.075,no
persone,,25,0.075,no
plesant,,25,0.075,no
poste,,25,0.075,no
practisour,,25,0.075,no
purse,,25,0.075,no
rennyng,,25,0.075,no
rouncy,,25,0.075,no
scalled,,25,0.075,no
semyd,,25,0.075,no
sike,,25,0.075,no
streyte,,25,0.075,no
strike,,25,0.075,no
surgerye,,25,0.075,no
telleth,,25,0.075,no
told,,25,0.075,no
veyne,,25,0.075,no
vouche,,25,0.075,no
aduersite,,24,0.072,no
bee,,24,0.072,no
bere,,24,0.072,no
blade,,24,0.072,no
chambres,,24,0.072,no
chapel,,24,0.072,no
chynne,,24,0.072,no
coral,,24,0.072,no
criste,,24,0.072,no
culpons,,24,0.072,no
deuoutly,,24,0.072,no
dokked,,24,0.072,no
drawith,,24,0.072,no
durste,,24,0.072,no
dyke,,24,0.072,no
entuned,,24,0.072,no
eye,,24,0.072,no
farsed,,24,0.072,no
gilty,,24,0.072,no
grys,,24,0.072,no
herkneth,,24,0.072,no
iame,,24,0.072,no
knyves,,24,0.072,no
lengthe,,24,0.072,no
magik,,24,0.072,no
moist,,24,0.072,no
moyst,,24,0.072,no
narwe,,24,0.072,no
nour,,24,0.072,no
oystre,,24,0.072,no
parys,,24,0.072,no
philosophre,,24,0.072,no
porte,,24,0.072,no
pounde,,24,0.072,no
preye,,24,0.072,no
pryuely,,24,0.072,no
purchas,,24,0.072,no
repentaunt,,24,0.072,no
ruce,,24,0.072,no
saye,,24,0.072,no
sege,,24,0.072,no
serapion,,24,0.072,no
seruyse,,24,0.072,no
sewed,,24,0.072,no
sheo,,24,0.072,no
shortest,,24,0.072,no
spanne,,24,0.072,no
stemed,,24,0.072,no
stratford,,24,0.072,no
strengthe,,24,0.072,no
substaunce,,24,0.072,no
suffisaunce,,24,0.072,no
swyn,,24,0.072,no
tauȝt,,24,0.072,no
theer,,24,0.072,no
toun̄,,24,0.072,no
vndirtake,,24,0.072,no
werken,,24,0.072,no
wex,,24,0.072,no
wondir,,24,0.072,no
wynde,,24,0.072,no
xx,,24,0.072,no
agayn,,23,0.069,no
alisaundre,,23,0.069,no
bereth,,23,0.069,no
besides,,23,0.069,no
bracer,,23,0.069,no
brod,,23,0.069,no
bury,,23,0.069,no
can̄,,23,0.069,no
cladde,,23,0.069,no
conquered,,23,0.069,no
daliaunce,,23,0.069,no
deuyse,,23,0.069,no
discret,,23,0.069,no
dorste,,23,0.069,no
ecclesiaste,,23,0.069,no
ensaumple,,23,0.069,no
foot,,23,0.069,no
fustian,,23,0.069,no
gipser,,23,0.069,no
goddes,,23,0.069,no
gote,,23,0.069,no
hall,,23,0.069,no
help,,23,0.069,no
henne,,23,0.069,no
hepe,,23,0.069,no
heuen,,23,0.069,no
hoote,,23,0.069,no
hye,,23,0.069,no
into,,23,0.069,no
lernyd,,23,0.069,no
litill,,23,0.069,no
londo,,23,0.069,no
loth,,23,0.069,no
louyd,,23,0.069,no
mad,,23,0.069,no
maner,,23,0.069,no
mormal,,23,0.069,no
nete,,23,0.069,no
nyghtyngale,,23,0.069,no
owre,,23,0.069,no
pleynly,,23,0.069,no
pouches,,23,0.069,no
pouer,,23,0.069,no
price,,23,0.069,no
rekenyng,,23,0.069,no
scholde,,23,0.069,no
sente,,23,0.069,no
shamefastnesse,,23,0.069,no
shave,,23,0.069,no
sikerly,,23,0.069,no
sittynge,,23,0.069,no
small,,23,0.069,no
smote,,23,0.069,no
sprynge,,23,0.069,no
stoor,,23,0.069,no
swetely,,23,0.069,no
therwith,,23,0.069,no
thynge,,23,0.069,no
trouth,,23,0.069,no
whelkes,,23,0.069,no
witt,,23,0.069,no
woman,,23,0.069,no
worldly,,23,0.069,no
yche,,23,0.069,no
ȝonge,,23,0.069,no
ꝰ,,23,0.069,no
abowte,,22,0.066,no
acorded,,22,0.066,no
alderman,,22,0.066,no
bite,,22,0.066,no
blewe,,22,0.066,no
boke,,22,0.066,no
bootes,,22,0.066,no
bred,,22,0.066,no
breed,,22,0.066,no
breste,,22,0.066,no
burgeis,,22,0.066,no
bygan,,22,0.066,no
certein,,22,0.066,no
cheere,,22,0.066,no
chiualrye,,22,0.066,no
cloistre,,22,0.066,no
coke,,22,0.066,no
colerik,,22,0.066,no
confort,,22,0.066,no
corages,,22,0.066,no
covyne,,22,0.066,no
cryke,,22,0.066,no
curteis,,22,0.066,no
dame,,22,0.066,no
discheuele,,22,0.066,no
domos,,22,0.066,no
drad,,22,0.066,no
drink,,22,0.066,no
endyte,,22,0.066,no
euene,,22,0.066,no
fayn,,22,0.066,no
ferrest,,22,0.066,no
frankeleyns,,22,0.066,no
frend,,22,0.066,no
gilbertyn,,22,0.066,no
glaryng,,22,0.066,no
gynne,,22,0.066,no
hooly,,22,0.066,no
hoste,,22,0.066,no
housholder,,22,0.066,no
iolyte,,22,0.066,no
liketh,,22,0.066,no
likned,,22,0.066,no
lippes,,22,0.066,no
mannys,,22,0.066,no
marchant,,22,0.066,no
men̄,,22,0.066,no
mous,,22,0.066,no
ner,,22,0.066,no
noughte,,22,0.066,no
orewelle,,22,0.066,no
palfrey,,22,0.066,no
pardon,,22,0.066,no
poynte,,22,0.066,no
prey,,22,0.066,no
pynched,,22,0.066,no
pynne,,22,0.066,no
rebel,,22,0.066,no
recheles,,22,0.066,no
reserued,,22,0.066,no
rosted,,22,0.066,no
satalye,,22,0.066,no
sate,,22,0.066,no
saynt,,22,0.066,no
schene,,22,0.066,no
scoler,,22,0.066,no
simple,,22,0.066,no
sitten,,22,0.066,no
slepte,,22,0.066,no
soche,,22,0.066,no
soote,,22,0.066,no
sparwe,,22,0.066,no
stody,,22,0.066,no
stout,,22,0.066,no
syluer,,22,0.066,no
techen,,22,0.066,no
these,,22,0.066,no
trow,,22,0.066,no
werke,,22,0.066,no
whoso,,22,0.066,no
wympled,,22,0.066,no
yth,,22,0.066,no
among,,21,0.063,no
arte,,21,0.063,no
bagge,,21,0.063,no
baldeswelle,,21,0.063,no
benet,,21,0.063,no
blew,,21,0.063,no
browne,,21,0.063,no
brynge,,21,0.063,no
certeinly,,21,0.063,no
cold,,21,0.063,no
delys,,21,0.063,no
dispitous,,21,0.063,no
dombe,,21,0.063,no
dormant,,21,0.063,no
drouped,,21,0.063,no
drynk,,21,0.063,no
engendrid,,21,0.063,no
euerich,,21,0.063,no
ferne,,21,0.063,no
fiftene,,21,0.063,no
forster,,21,0.063,no
fredom,,21,0.063,no
free,,21,0.063,no
gray,,21,0.063,no
gyue,,21,0.063,no
handes,,21,0.063,no
heeld,,21,0.063,no
hen,,21,0.063,no
ho,,21,0.063,no
homely,,21,0.063,no
hulle,,21,0.063,no
humour,,21,0.063,no
kowde,,21,0.063,no
latyne,,21,0.063,no
licenciat,,21,0.063,no
lyf,,21,0.063,no
lyste,,21,0.063,no
lyuere,,21,0.063,no
marchal,,21,0.063,no
mayster,,21,0.063,no
morne,,21,0.063,no
noo,,21,0.063,no
noon̄,,21,0.063,no
ones,,21,0.063,no
oother,,21,0.063,no
oueral,,21,0.063,no
paie,,21,0.063,no
pardonere,,21,0.063,no
passid,,21,0.063,no
pilgremage,,21,0.063,no
pitous,,21,0.063,no
praye,,21,0.063,no
quarte,,21,0.063,no
reues,,21,0.063,no
rufus,,21,0.063,no
sangwyn,,21,0.063,no
sauf,,21,0.063,no
sesons,,21,0.063,no
shuldred,,21,0.063,no
slepen,,21,0.063,no
specially,,21,0.063,no
stif,,21,0.063,no
streit,,21,0.063,no
streite,,21,0.063,no
streyt,,21,0.063,no
talen,,21,0.063,no
te,,21,0.063,no
tellith,,21,0.063,no
thikke,,21,0.063,no
tuft,,21,0.063,no
vauasour,,21,0.063,no
waited,,21,0.063,no
wedded,,21,0.063,no
werid,,21,0.063,no
wright,,21,0.063,no
wysdom,,21,0.063,no
wyst,,21,0.063,no
yeman,,21,0.063,no
þing,,21,0.063,no
alderbest,,20,0.06,no
aman,,20,0.06,no
arise,,20,0.06,no
astored,,20,0.06,no
berwyk,,20,0.06,no
blithe,,20,0.06,no
boloyne,,20,0.06,no
botis,,20,0.06,no
breth,,20,0.06,no
carf,,20,0.06,no
chapman,,20,0.06,no
couyne,,20,0.06,no
deef,,20,0.06,no
deuys,,20,0.06,no
donge,,20,0.06,no
doo,,20,0.06,no
draw,,20,0.06,no
eglentyne,,20,0.06,no
erys,,20,0.06,no
famulier,,20,0.06,no
faste,,20,0.06,no
femenye,,20,0.06,no
forhede,,20,0.06,no
forne,,20,0.06,no
frankeleyn,,20,0.06,no
fyrst,,20,0.06,no
galien,,20,0.06,no
gauded,,20,0.06,no
goot,,20,0.06,no
harde,,20,0.06,no
harlotries,,20,0.06,no
heede,,20,0.06,no
heris,,20,0.06,no
hider,,20,0.06,no
horn,,20,0.06,no
iangeler,,20,0.06,no
kouþe,,20,0.06,no
lippe,,20,0.06,no
logyk,,20,0.06,no
maistres,,20,0.06,no
manger,,20,0.06,no
mury,,20,0.06,no
myghty,,20,0.06,no
neet,,20,0.06,no
nyne,,20,0.06,no
offrynge,,20,0.06,no
palatye,,20,0.06,no
pas,,20,0.06,no
peers,,20,0.06,no
perce,,20,0.06,no
poynant,,20,0.06,no
quene,,20,0.06,no
ran,,20,0.06,no
redi,,20,0.06,no
regne,,20,0.06,no
reherse,,20,0.06,no
reson,,20,0.06,no
rette,,20,0.06,no
rollyng,,20,0.06,no
ronne,,20,0.06,no
rule,,20,0.06,no
sharply,,20,0.06,no
snewed,,20,0.06,no
soppe,,20,0.06,no
swyne,,20,0.06,no
synge,,20,0.06,no
thilke,,20,0.06,no
thouȝt,,20,0.06,no
toune,,20,0.06,no
twelf,,20,0.06,no
vouchesauf,,20,0.06,no
wandryng,,20,0.06,no
wantounesse,,20,0.06,no
waterles,,20,0.06,no
waye,,20,0.06,no
wepyng,,20,0.06,no
west,,20,0.06,no
wette,,20,0.06,no
when̄,,20,0.06,no
whi,,20,0.06,no
women,,20,0.06,no
wonderly,,20,0.06,no
woode,,20,0.06,no
xxᵗⁱ,,20,0.06,no
yomanly,,20,0.06,no
ypolita,,20,0.06,no
ageyn,,19,0.057,no
archedekenes,,19,0.057,no
aright,,19,0.057,no
barre,,19,0.057,no
bedes,,19,0.057,no
beerd,,19,0.057,no
belmarye,,19,0.057,no
bery,,19,0.057,no
bet,,19,0.057,no
bit,,19,0.057,no
bladde,,19,0.057,no
boile,,19,0.057,no
both,,19,0.057,no
burdo,,19,0.057,no
concubyn,,19,0.057,no
confessioun,,19,0.057,no
croppes,,19,0.057,no
detteles,,19,0.057,no
draughte,,19,0.057,no
envyned,,19,0.057,no
estately,,19,0.057,no
feyre,,19,0.057,no
flax,,19,0.057,no
foster,,19,0.057,no
frome,,19,0.057,no
fyngres,,19,0.057,no
garland,,19,0.057,no
gentyl,,19,0.057,no
grehoundes,,19,0.057,no
hardely,,19,0.057,no
hethenesse,,19,0.057,no
honoure,,19,0.057,no
horne,,19,0.057,no
hull,,19,0.057,no
ich,,19,0.057,no
inne,,19,0.057,no
iolite,,19,0.057,no
kniȝt,,19,0.057,no
lad,,19,0.057,no
laton,,19,0.057,no
lazer,,19,0.057,no
left,,19,0.057,no
leggis,,19,0.057,no
leue,,19,0.057,no
luste,,19,0.057,no
mellere,,19,0.057,no
merthe,,19,0.057,no
monthes,,19,0.057,no
myȝt,,19,0.057,no
nacions,,19,0.057,no
nys,,19,0.057,no
opynyon,,19,0.057,no
passe,,19,0.057,no
pecok,,19,0.057,no
pultrye,,19,0.057,no
rebell,,19,0.057,no
religio,,19,0.057,no
relikes,,19,0.057,no
rounded,,19,0.057,no
sang,,19,0.057,no
scarsly,,19,0.057,no
scho,,19,0.057,no
selve,,19,0.057,no
sendal,,19,0.057,no
slayn,,19,0.057,no
snybbe,,19,0.057,no
squyer,,19,0.057,no
staffe,,19,0.057,no
streme,,19,0.057,no
than̄,,19,0.057,no
tothed,,19,0.057,no
tramyssene,,19,0.057,no
vilany,,19,0.057,no
whether,,19,0.057,no
wis,,19,0.057,no
wiȝt,,19,0.057,no
wonnyng,,19,0.057,no
woo,,19,0.057,no
wurthy,,19,0.057,no
ychon,,19,0.057,no
ȝet,,19,0.057,no
þanne,,19,0.057,no
an̄,,18,0.054,no
anoynt,,18,0.054,no
astate,,18,0.054,no
avaunce,,18,0.054,no
beggere,,18,0.054,no
berye,,18,0.054,no
besier,,18,0.054,no
beuer,,18,0.054,no
blisfull,,18,0.054,no
borace,,18,0.054,no
cherubynnes,,18,0.054,no
chiualrie,,18,0.054,no
chyn,,18,0.054,no
coloyne,,18,0.054,no
couered,,18,0.054,no
countour,,18,0.054,no
cutt,,18,0.054,no
delyte,,18,0.054,no
dertemouthe,,18,0.054,no
dormaunt,,18,0.054,no
ed,,18,0.054,no
englond,,18,0.054,no
esily,,18,0.054,no
fayer,,18,0.054,no
fetys,,18,0.054,no
garlond,,18,0.054,no
gatisden,,18,0.054,no
gerles,,18,0.054,no
gerner,,18,0.054,no
girt,,18,0.054,no
glasse,,18,0.054,no
goddis,,18,0.054,no
goost,,18,0.054,no
hangyng,,18,0.054,no
harneysed,,18,0.054,no
hethe,,18,0.054,no
hold,,18,0.054,no
honoured,,18,0.054,no
hoode,,18,0.054,no
humo,,18,0.054,no
hynge,,18,0.054,no
lakked,,18,0.054,no
mary,,18,0.054,no
melodie,,18,0.054,no
miȝt,,18,0.054,no
mortreux,,18,0.054,no
moyste,,18,0.054,no
murye,,18,0.054,no
northfolk,,18,0.054,no
nouthe,,18,0.054,no
oon̄,,18,0.054,no
oone,,18,0.054,no
othe,,18,0.054,no
paied,,18,0.054,no
piked,,18,0.054,no
pipe,,18,0.054,no
plesen,,18,0.054,no
pou,,18,0.054,no
priuely,,18,0.054,no
purfiled,,18,0.054,no
roost,,18,0.054,no
saueth,,18,0.054,no
scharpe,,18,0.054,no
schaue,,18,0.054,no
seemed,,18,0.054,no
sendall,,18,0.054,no
shaply,,18,0.054,no
shoes,,18,0.054,no
smylyng,,18,0.054,no
some,,18,0.054,no
sparowe,,18,0.054,no
staff,,18,0.054,no
stone,,18,0.054,no
store,,18,0.054,no
suster,,18,0.054,no
tauernes,,18,0.054,no
theym,,18,0.054,no
thresshe,,18,0.054,no
thynke,,18,0.054,no
top,,18,0.054,no
trust,,18,0.054,no
vilanye,,18,0.054,no
vyage,,18,0.054,no
wateryng,,18,0.054,no
wax,,18,0.054,no
weeren,,18,0.054,no
whil,,18,0.054,no
wine,,18,0.054,no
writ,,18,0.054,no
wryte,,18,0.054,no
yefe,,18,0.054,no
yowe,,18,0.054,no
ypres,,18,0.054,no
zephirus,,18,0.054,no
þought,,18,0.054,no
achate,,17,0.051,no
aryse,,17,0.051,no
beddes,,17,0.051,no
berwik,,17,0.051,no
blode,,17,0.051,no
boote,,17,0.051,no
bret,,17,0.051,no
bygynne,,17,0.051,no
caunt,,17,0.051,no
ceruse,,17,0.051,no
cooke,,17,0.051,no
corne,,17,0.051,no
deyntees,,17,0.051,no
dike,,17,0.051,no
discorides,,17,0.051,no
dooth,,17,0.051,no
drugges,,17,0.051,no
emelye,,17,0.051,no
englissh,,17,0.051,no
eris,,17,0.051,no
fayne,,17,0.051,no
feith,,17,0.051,no
felowe,,17,0.051,no
flight,,17,0.051,no
fluite,,17,0.051,no
fourneys,,17,0.051,no
fraternyte,,17,0.051,no
frende,,17,0.051,no
ge,,17,0.051,no
gentis,,17,0.051,no
gete,,17,0.051,no
geten,,17,0.051,no
gise,,17,0.051,no
h,,17,0.051,no
haberdassher,,17,0.051,no
halfe,,17,0.051,no
hoom,,17,0.051,no
kene,,17,0.051,no
knyfes,,17,0.051,no
lazers,,17,0.051,no
lette,,17,0.051,no
leuer,,17,0.051,no
low,,17,0.051,no
lyte,,17,0.051,no
medle,,17,0.051,no
mercenarye,,17,0.051,no
money,,17,0.051,no
mortal,,17,0.051,no
motle,,17,0.051,no
muchel,,17,0.051,no
mystere,,17,0.051,no
noone,,17,0.051,no
ower,,17,0.051,no
paas,,17,0.051,no
paire,,17,0.051,no
palfray,,17,0.051,no
phisyk,,17,0.051,no
plein,,17,0.051,no
point,,17,0.051,no
purchase,,17,0.051,no
r,,17,0.051,no
ryht,,17,0.051,no
ryȝt,,17,0.051,no
